year,MET2013,n_unweighted,n_movers_unweighted,mover_rate,mover_avg_bedrooms,mover_avg_rooms,mover_median_burden,nonmover_median_burden,mover_avg_trantime,CBSA_Name,zori_name
2022,37980,4752,923,20.534593734656806,2.690736902562054,3.779497328072716,30.87769784172662,31.384615384615383,27.95994231042678,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","Philadelphia, PA"
2022,38060,4514,1193,27.017374208406263,2.8850720209515495,4.01179771777764,33.575129533678755,30.644501278772378,24.695529448408102,"Phoenix-Mesa-Scottsdale, AZ","Phoenix, AZ"
2022,38300,2207,463,21.693970994007834,2.8838482732329447,4.458091458871233,27.631578947368425,26.800804828973845,23.942745723655058,"Pittsburgh, PA","Pittsburgh, PA"
2022,38340,138,20,14.771526266708113,3.048821548821549,4.456649831649831,33.22314049586777,26.700000000000003,18.71418826739427,"Pittsfield, MA","Pittsfield, MA"
2022,38860,355,86,24.74381700008441,2.7114006959132153,3.9265197516544994,42.857142857142854,26.571428571428573,21.990856406954283,"Portland-South Portland, ME","Portland, ME"
2022,38900,2928,766,26.791822997130875,2.657828347835041,3.7161097667713534,31.636363636363633,30.0,21.837585607324083,"Portland-Vancouver-Hillsboro, OR-WA","Portland, OR"
2022,38940,275,47,15.10479000250494,3.091763405196241,4.375529758614336,31.98620689655172,40.41290322580645,23.591393078970718,"Port St. Lucie, FL","Port St. Lucie, FL"
2022,39300,1841,304,16.713999898268874,2.809845045776166,4.061702721209201,29.72809667673716,29.024390243902438,26.529686031208875,"Providence-Warwick, RI-MA","Providence, RI"
2022,39340,546,192,41.324349055818985,3.483976165552782,4.5353490619212495,28.570434782608693,26.400000000000002,20.946131134755724,"Provo-Orem, UT","Provo, UT"
2022,39380,156,30,16.405767828087303,3.2503419972640217,4.2845417236662104,36.76148796498906,32.432432432432435,26.1625,"Pueblo, CO","Pueblo, CO"
2022,39460,118,29,21.173605297206787,3.1710999281092738,4.9766355140186915,30.11566265060241,30.508474576271187,,"Punta Gorda, FL","Punta Gorda, FL"
2022,39580,1270,350,26.70598194451546,2.9934263711015614,4.289771518529549,28.219780219780223,28.599999999999998,24.617537895868743,"Raleigh, NC","Raleigh, NC"
2022,39740,312,47,16.768202810258426,2.8337239964840317,3.987694110753003,35.42738589211618,31.172727272727276,24.422494592646,"Reading, PA","Reading, PA"
2022,39820,189,38,19.80052244122536,3.111537538978172,4.47949148476853,36.9,27.96116504854369,15.367334547662416,"Redding, CA","Redding, CA"
2022,39900,721,182,25.128805004994483,2.729222239656886,3.640619279251007,32.4,33.0,20.588574679018365,"Reno, NV","Reno, NV"
2022,40060,1270,294,23.880089604973197,3.0535387431360586,4.402811673784828,33.65142857142857,30.545454545454547,24.8292025221081,"Richmond, VA","Richmond, VA"
2022,40140,3842,506,14.219569411744706,2.9664818661366725,4.036252783215529,35.774257425742576,33.381818181818176,26.192123457372755,"Riverside-San Bernardino-Ontario, CA","Riverside, CA"
2022,40220,320,54,17.771209292677867,2.7141814998541,3.8507440910417277,34.61538461538461,29.465346534653463,14.883007009910564,"Roanoke, VA","Roanoke, VA"
2022,40380,1275,245,19.949724970166855,2.891303578381057,4.443563515378898,32.76923076923077,30.0,19.860599770579558,"Rochester, NY","Rochester, NY"
2022,40420,296,53,18.380382710368906,3.054778383154175,4.193638639375644,30.162162162162158,25.362776025236595,18.37773408699926,"Rockford, IL","Rockford, IL"
2022,40580,164,30,19.706200255478038,3.3535277985539764,4.7761156818748445,30.461538461538463,23.345454545454544,22.814530685920577,"Rocky Mount, NC","Rocky Mount, NC"
2022,40900,2660,524,20.763833858404684,2.855735517701449,3.9486332185298956,39.14590747330961,33.442622950819676,24.01316653964416,"Sacramento--Roseville--Arden-Arcade, CA","Sacramento, CA"
2022,40980,129,26,24.359049574655327,3.3831888246628132,4.746387283236994,35.689655172413794,30.89108910891089,14.986975986975986,"Saginaw, MI","Saginaw, MI"
2022,41060,140,33,30.014497864503742,2.89556135770235,3.910182767624021,28.269767441860466,32.52336448598131,25.201152038805517,"St. Cloud, MN","St. Cloud, MN"
2022,41100,107,30,30.7103490508267,3.5561316051844467,5.010967098703889,25.010526315789473,29.568,12.411565776124451,"St. George, UT","St. George, UT"
2022,41140,114,17,9.395484340859433,2.628768303186908,3.9448751076658053,20.179372197309416,25.294117647058822,22.006204756980352,"St. Joseph, MO-KS","St. Joseph, MO"
2022,41180,2358,510,22.678708685626443,2.898152855448229,4.213379740070131,30.0,27.42857142857143,22.58220378240116,"St. Louis, MO-IL","St. Louis, MO"
2022,41420,517,89,20.69524949596774,3.014460765659487,4.229469518228176,32.07920792079208,28.560000000000002,24.07007646985082,"Salem, OR","Salem, OR"
2022,41500,623,99,15.433441875121922,3.115994166261546,4.429654837141468,37.16129032258065,28.915662650602407,22.144182389937107,"Salinas, CA","Salinas, CA"
2022,41540,308,63,24.16662164352477,3.1243013637379833,4.971048513302034,31.830238726790448,28.193832599118945,18.763393611627514,"Salisbury, MD-DE","Salisbury, MD"
2022,41620,1013,283,28.969927315097376,3.004141728513287,4.122097198946612,33.2093023255814,27.0,25.082472311008697,"Salt Lake City, UT","Salt Lake City, UT"
2022,41660,115,32,29.315263908701855,3.0257907542579074,4.163503649635037,34.718861209964416,36.92307692307693,17.799162084315267,"San Angelo, TX","San Angelo, TX"
2022,41700,2248,627,30.209602396497615,2.817497033207957,4.0425106100529,32.232,32.668463611859835,24.613044067388326,"San Antonio-New Braunfels, TX","San Antonio, TX"
2022,41740,4265,805,19.40178360034725,2.7641962251871135,3.711112918971689,36.987610619469024,33.38632750397456,24.10284068639981,"San Diego-Carlsbad, CA","San Diego, CA"
2022,41860,6587,1370,21.382291788182172,2.672755630580035,3.6131282854410434,29.80118946474087,28.799999999999997,31.160450948015715,"San Francisco-Oakland-Hayward, CA","San Francisco, CA"
2022,41940,2568,674,28.23127124121682,2.726427868045298,3.5188453963564745,28.41237113402062,27.631578947368425,22.255237740687885,"San Jose-Sunnyvale-Santa Clara, CA","San Jose, CA"
2022,42020,349,74,26.90197423210699,2.8638805426568332,3.849221524173723,45.10843373493976,26.0,18.138955438428365,"San Luis Obispo-Paso Robles-Arroyo Grande, CA","San Luis Obispo, CA"
2022,42100,337,62,22.62245413230096,3.2640128968253967,4.498635912698413,42.9,31.176,29.363493312352478,"Santa Cruz-Watsonville, CA","Santa Cruz, CA"
2022,42140,230,48,22.803992266290432,2.702795600366636,3.975481209899175,35.0,31.083333333333336,25.97176154190946,"Santa Fe, NM","Santa Fe, NM"
2022,42200,648,122,21.785499629593392,2.6828564095983576,3.8166303092518925,44.22608695652174,30.9375,21.883864004317324,"Santa Maria-Santa Barbara, CA","Santa Maria, CA"
2022,42220,611,107,21.378416487444987,2.8870752831445703,4.039506995336442,27.09278350515464,28.592057761732853,21.437557251908398,"Santa Rosa, CA","Santa Rosa, CA"
2022,42540,513,81,19.887041483562122,2.9977978586073353,4.438453944870529,29.886302111532213,28.57142857142857,20.24570427930393,"Scranton--Wilkes-Barre--Hazleton, PA","Scranton, PA"
2022,42660,4794,1269,27.24820752436961,2.6788358286619833,3.66422455592611,31.46853146853147,29.520000000000003,25.157671176875294,"Seattle-Tacoma-Bellevue, WA","Seattle, WA"
2022,42680,111,26,23.459406586240625,2.8815149409312024,3.956567060458652,25.735537190082646,36.55172413793103,25.827862873814734,"Sebastian-Vero Beach, FL","Sebastian, FL"
2022,43340,414,99,21.913168798414702,3.1548832620848404,4.616409075961855,31.647058823529413,35.0,16.90289460663038,"Shreveport-Bossier City, LA","Shreveport, LA"
2022,43900,289,69,25.263097689315945,3.258093728775187,4.282318315598823,29.86666666666667,28.17956656346749,21.55267034990792,"Spartanburg, SC","Spartanburg, SC"
2022,44060,759,177,25.43833860554817,3.0023113905325443,4.247734837278107,33.37931034482759,31.137026239067055,18.812644031341218,"Spokane-Spokane Valley, WA","Spokane, WA"
2022,44100,188,34,21.27325946058959,2.8385749385749386,3.9877149877149876,25.255474452554743,28.51485148514851,19.8348588863463,"Springfield, IL","Springfield, IL"
2022,44140,629,93,16.634877384196187,2.9488496761224035,4.286575832030377,37.5,32.516129032258064,19.274810884046516,"Springfield, MA","Springfield, MA"
2022,44180,456,102,23.425623070898787,3.3227794165847264,4.76361848574238,33.44881889763779,28.636363636363637,21.41204627044276,"Springfield, MO","Springfield, MO"
2022,44220,155,22,17.04974068835455,3.1462150017283097,4.4282751469063255,15.063319262386136,25.380000000000003,28.48171500630517,"Springfield, OH","Springfield, OH"
2022,44300,161,58,41.83497324356982,2.8275221786672167,3.6949659583247367,53.2258064516129,32.4812030075188,14.479716208841186,"State College, PA","State College, PA"
2022,44700,698,107,17.662092271169197,3.181799478809491,4.496639692771911,34.02857142857143,29.508196721311474,26.457459789240154,"Stockton-Lodi, CA","Stockton, CA"
2022,44940,104,28,30.606158310494923,3.683961021859363,4.873584408743745,28.08219178082192,34.707692307692305,19.320274240940254,"Sumter, SC","Sumter, SC"
2022,45060,953,160,19.8432605375517,2.62623595505618,3.80438202247191,36.96,26.666666666666668,18.80609300746775,"Syracuse, NY","Syracuse, NY"
2022,45300,3604,844,23.546013950439743,2.9684753931487213,4.2402517813739955,32.608695652173914,33.33333333333333,28.049309190448888,"Tampa-St. Petersburg-Clearwater, FL","Tampa, FL"
2022,45780,635,125,19.341219381190903,2.789912167398605,4.178506845776285,34.52991452991453,27.62979683972912,16.368522248672406,"Toledo, OH","Toledo, OH"
2022,45820,272,70,31.34972534658645,2.6332916145181477,4.10273258239466,50.0,24.790522970239813,22.849804092294296,"Topeka, KS","Topeka, KS"
2022,45940,329,61,20.977363732941082,2.8056096610829764,4.227015971951695,30.642857142857142,30.708661417322837,28.191680633856468,"Trenton, NJ","Trenton, NJ"
2022,46060,1164,305,29.338561823728664,2.896464016757269,4.053239239938158,34.684739736681294,31.846153846153847,21.108626680767486,"Tucson, AZ","Tucson, AZ"
2022,46140,1173,309,29.101408940685335,2.8755558743365373,4.17008559269354,30.24827586206896,26.769230769230766,19.88266794696606,"Tulsa, OK","Tulsa, OK"
2022,46220,177,53,34.67281735861951,3.0665221247659407,4.238198482310042,32.408759124087595,30.923076923076927,16.616509632963016,"Tuscaloosa, AL","Tuscaloosa, AL"
2022,46340,232,46,18.752882575408172,2.8789965568125924,4.200196753566158,38.23115577889447,30.45801526717557,24.67805349661618,"Tyler, TX","Tyler, TX"
2022,46520,1156,260,25.000600014400348,3.083712,4.07504,37.9746835443038,33.800000000000004,22.911503226679905,"Urban Honolulu, HI","Urban Honolulu, HI"
2022,46540,315,49,21.20749845982339,3.1932494120901924,5.006916585973164,33.87096774193548,26.25,22.67922794117647,"Utica-Rome, NY","Utica, NY"
2022,46700,414,60,14.089564457013154,3.2699062458734978,4.47207183414763,34.21782178217822,35.095238095238095,29.48099529780564,"Vallejo-Fairfield, CA","Vallejo, CA"
2022,47260,1817,442,26.217998693609218,2.9554601858102676,4.367409264795705,34.52173913043478,31.486880466472307,22.464147440396676,"Virginia Beach-Norfolk-Newport News, VA-NC","Virginia Beach, VA"
2022,47300,485,57,11.193577425458821,3.368291482028557,4.348268504841622,36.821917808219176,30.719056974459725,29.709714548802946,"Visalia-Porterville, CA","Visalia, CA"
2022,47380,283,79,31.48963097189864,3.2359335038363173,4.293934965290464,28.088426527958386,31.25,14.376159613673911,"Waco, TX","Waco, TX"
2022,47580,143,33,24.065836298932382,3.433456561922366,4.87634011090573,33.46323529411765,27.024128686327074,21.939592908732763,"Warner Robins, GA","Warner Robins, GA"
2022,47900,6727,1760,25.438291502179084,2.7143080873035834,3.8527997797952667,31.334622823984525,27.979274611398964,28.642328093277804,"Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington, DC"
2022,48300,114,19,15.087355641101569,3.0088321884200195,3.697252208047105,27.62979683972912,22.325581395348838,15.29108280254777,"Wenatchee, WA","Wenatchee, WA"
2022,48620,529,135,27.036501296636562,3.025690461271509,4.265484166385502,36.0,26.232558139534884,21.380726138136435,"Wichita, KS","Wichita, KS"
2022,48660,218,62,26.131198347107436,2.954141134611583,3.973117216841273,28.09090909090909,30.418662778587795,19.43627159023228,"Wichita Falls, TX","Wichita Falls, TX"
2022,48900,265,68,24.963694095059935,3.2032143561427726,4.5143955827253,35.97,28.65,28.024248463710347,"Wilmington, NC","Wilmington, NC"
2022,49180,606,128,20.682416025900448,3.168338021279198,4.520667726550079,27.82489740082079,25.662133142448102,23.842497482376636,"Winston-Salem, NC","Winston, NC"
2022,49340,1073,184,17.495400348856656,2.9385413821360284,4.415551306564691,30.11320754716981,29.841269841269842,29.243548502394738,"Worcester, MA-CT","Worcester, MA"
2022,49420,245,36,18.96533813497697,3.286105532225671,4.454811027935001,36.72631578947369,25.2,16.334805859102534,"Yakima, WA","Yakima, WA"
2022,49620,279,59,26.539257216037832,2.8951373422420192,4.174647364513734,27.87096774193548,26.27906976744186,22.315613507188232,"York-Hanover, PA","York, PA"
2022,49660,539,87,18.192906278967655,2.9944578528649326,4.296773040135872,27.058823529411764,26.590909090909093,19.394424282415045,"Youngstown-Warren-Boardman, OH-PA","Youngstown, OH"
2022,49700,174,25,11.938899821947334,3.7005494505494507,5.461538461538462,30.80727272727273,30.236220472440944,29.80759493670886,"Yuba City, CA","Yuba City, CA"
2022,49740,181,37,23.594871381340216,2.7559808612440193,3.7433356117566645,36.0,29.666666666666668,12.156736131493982,"Yuma, AZ","Yuma, AZ"
2024,10420,628,134,20.951788966314435,3.028053921823765,4.451829490449175,36.83076923076923,27.200000000000003,24.494597171460352,"Akron, OH","Akron, OH"
2024,10540,138,24,14.754520301138923,2.88181421718273,3.932402965547318,48.972972972972975,28.1894873458793,17.65365585486531,"Albany, OR","Albany, OR"
2024,10580,1061,197,19.92082652311476,2.6239367707941286,3.621151674821227,32.78688524590164,27.54098360655738,18.772645437155397,"Albany-Schenectady-Troy, NY","Albany, NY"
2024,10740,745,182,26.260525468182028,2.949957947855341,4.255116344266891,34.096916299559474,27.586206896551722,21.416192756659683,"Albuquerque, NM","Albuquerque, NM"
2024,10900,643,114,18.698018590998043,2.9216680294358137,4.234559825565549,37.89473684210527,32.068965517241374,30.130739544774357,"Allentown-Bethlehem-Easton, PA-NJ","Allentown, PA"
2024,11100,304,92,36.893308831477675,3.005127453852915,4.379871081160269,29.86451612903226,30.233766233766236,21.495941098735134,"Amarillo, TX","Amarillo, TX"
2024,11260,279,73,30.565761883692744,3.188495185348354,4.515262131034048,28.776978417266186,30.0,16.817238912732474,"Anchorage, AK","Anchorage, AK"
2024,11460,363,120,41.32472955019928,2.9441995039955913,4.230550197483237,45.355932203389834,31.142857142857146,20.1922644284849,"Ann Arbor, MI","Ann Arbor, MI"
2024,11500,103,21,21.58855806422596,2.72625,3.9558333333333335,38.333333333333336,26.293436293436294,18.444619010212097,"Anniston-Oxford-Jacksonville, AL","Anniston, AL"
2024,11700,467,97,19.90398079615923,2.895075376884422,4.058894472361809,34.36,30.0,20.642525687769307,"Asheville, NC","Asheville, NC"
2024,12060,5292,1385,27.47104720153076,3.0667969721045627,4.375630608454906,33.21362229102167,31.554030874785592,29.53121590682094,"Atlanta-Sandy Springs-Roswell, GA","Atlanta, GA"
2024,12100,190,27,14.321669521445802,2.457896021479131,3.365633390285575,31.71428571428571,35.617634220864254,23.156270518713065,"Atlantic City-Hammonton, NJ","Atlantic City, NJ"
2024,12260,507,136,28.271356631935518,3.231666220914683,4.528483551751806,31.0,29.98064516129032,22.666040994068624,"Augusta-Richmond County, GA-SC","Augusta, GA"
2024,12420,2660,840,32.9325644003976,2.7013482574408547,3.637654953350705,31.207100591715975,28.64651162790698,24.52916511367872,"Austin-Round Rock, TX","Austin, TX"
2024,12540,1009,144,15.882458476152706,3.407193816884661,4.608501783590963,31.2,34.42006269592476,22.883644522798303,"Bakersfield, CA","Bakersfield, CA"
2024,12580,2534,587,23.773158927034387,2.9499044385617115,4.391172734719073,31.309297912713475,30.469090909090905,29.17135646471063,"Baltimore-Columbia-Towson, MD","Baltimore, MD"
2024,12620,112,17,11.990364348087926,3.486690105474636,5.13360120542441,29.829545454545453,34.44444444444444,,"Bangor, ME","Bangor, ME"
2024,12700,142,23,17.275388426030172,2.5662148070907196,3.394942648592284,45.6,29.599999999999998,23.554315476190474,"Barnstable Town, MA","Barnstable Town, MA"
2024,12940,544,139,25.096787869997435,3.051613763670312,4.316173201742687,32.87671232876712,29.469026548672566,22.415532525908354,"Baton Rouge, LA","Baton Rouge, LA"
2024,13140,265,55,20.694224985982977,3.021551724137931,4.511330049261084,30.419580419580424,28.636363636363637,19.24496253122398,"Beaumont-Port Arthur, TX","Beaumont, TX"
2024,13380,278,66,24.78452228131304,2.921321987914663,4.088790233074362,31.692307692307693,30.484988452655887,21.90855106888361,"Bellingham, WA","Bellingham, WA"
2024,13820,848,199,24.67395653842699,3.1099821274905675,4.543059508836963,31.54189944134078,29.37272727272727,21.121553830982293,"Birmingham-Hoover, AL","Birmingham, AL"
2024,13980,229,63,25.381739561281023,3.2615794143744457,4.374445430346052,33.6,29.520000000000003,13.242023082145282,"Blacksburg-Christiansburg-Radford, VA","Blacksburg, VA"
2024,14010,192,56,25.756248174573372,2.97683460230034,4.412765268103029,37.8,26.35294117647059,14.227933647347943,"Bloomington, IL","Bloomington, IL"
2024,14020,171,53,34.14316370324954,3.1600448933782266,4.167564534231201,52.5,31.39604553624925,15.73433147632312,"Bloomington, IN","Bloomington, IN"
2024,14260,715,215,32.87787555967269,3.094254184416194,4.2340589675644855,31.24600638977636,28.555555555555557,22.526450093237806,"Boise City, ID","Boise City, ID"
2024,14460,6325,1443,21.538006028547187,2.77589959650217,3.844239654799333,32.20408163265306,29.92,31.286703447254414,"Boston-Cambridge-Newton, MA-NH","Boston, MA"
2024,14740,306,87,32.990298705511165,3.01063639613872,4.305952806578477,33.035294117647055,31.19754350051177,28.008230990331853,"Bremerton-Silverdale, WA","Bremerton, WA"
2024,14860,862,134,18.026634698079278,2.6923039853501036,3.8350440942605175,35.327999999999996,32.36697247706422,28.177879050925927,"Bridgeport-Stamford-Norwalk, CT","Bridgeport, CT"
2024,15180,357,48,14.264126149802891,3.0698602794411176,3.9064947029018886,31.455,32.05714285714286,15.239063462723351,"Brownsville-Harlingen, TX","Brownsville, TX"
2024,15380,1180,217,20.314100845074297,2.946010899367024,4.234099448261856,31.2,27.906976744186046,23.413392586607415,"Buffalo-Cheektowaga-Niagara Falls, NY","Buffalo, NY"
2024,15500,186,35,22.016893365586707,2.985050432276657,4.679034582132565,35.84615384615385,27.813333333333333,27.91717122790022,"Burlington, NC","Burlington, NC"
2024,15940,351,59,20.375715815447645,3.128413115503256,4.636695989946304,27.692307692307693,24.947368421052634,18.11276923076923,"Canton-Massillon, OH","Canton, OH"
2024,15980,644,167,24.38910588831269,3.1950806231210716,4.157802678327412,38.76923076923077,32.07476635514019,28.70018637063447,"Cape Coral-Fort Myers, FL","Cape Coral, FL"
2024,16620,149,36,23.86188821149792,3.0704393505253105,5.042263610315186,22.63240223463687,25.571030640668525,21.894641564083997,"Charleston, WV","Charleston, WV"
2024,16700,758,240,30.92796769532255,2.8762200390412493,4.028096899100771,34.260000000000005,30.72,21.885895329734804,"Charleston-North Charleston, SC","Charleston, SC"
2024,16740,2846,757,26.678363903194537,2.941082737901916,4.107137057486197,31.68235294117647,28.551724137931032,23.7983320230002,"Charlotte-Concord-Gastonia, NC-SC","Charlotte, NC"
2024,16860,610,173,27.335596276003887,2.899886644682605,3.976659109645507,29.23846153846154,28.168421052631583,18.253006366423012,"Chattanooga, TN-GA","Chattanooga, TN"
2024,16940,107,29,28.428508835986566,2.9352684305163113,4.263806832776779,28.114285714285714,30.447761194029848,9.563186813186814,"Cheyenne, WY","Cheyenne, WY"
2024,16980,7576,1511,21.501853140493246,2.6128148513199405,3.639023519505163,32.36842105263158,29.294117647058826,29.1922167980542,"Chicago-Naperville-Elgin, IL-IN-WI","Chicago, IL"
2024,17020,330,69,25.699994707034353,2.8692204716301104,3.8458449181340746,50.23861171366595,35.027027027027025,18.37893649974187,"Chico, CA","Chico, CA"
2024,17140,1841,410,24.55412276505079,2.8631564638180254,4.0133520624707355,32.95774647887324,28.74251497005988,21.07672967475029,"Cincinnati, OH-KY-IN","Cincinnati, OH"
2024,17300,381,102,27.382078905226383,3.4617531733900444,5.068252807868678,28.93125,26.25,20.40082009226038,"Clarksville, TN-KY","Clarksville, TN"
2024,17420,141,32,23.604672723901356,3.0251374705420266,4.257920921707253,29.485714285714288,24.96774193548387,24.89690392594957,"Cleveland, TN","Cleveland, TN"
2024,17460,1949,431,24.197444184546818,2.7459078436938213,4.0804396505503515,29.537142857142857,28.259385665529006,21.49427076997932,"Cleveland-Elyria, OH","Cleveland, OH"
2024,17660,151,32,23.779016192022468,3.2814172356523343,4.802177523528326,27.900000000000002,30.26086956521739,23.712270803949224,"Coeur d'Alene, ID","Coeur d'Alene, ID"
2024,17780,425,173,41.53728032758915,3.230078044773054,4.112343397001438,37.76,34.01632653061225,16.765862738750403,"College Station-Bryan, TX","College Station, TX"
2024,17820,830,248,36.519230769230774,3.0854334361443367,4.330299154943705,35.204081632653065,30.15,24.21727731092437,"Colorado Springs, CO","Colorado Springs, CO"
2024,17900,633,173,29.010900198938995,3.1390406800242867,4.449694631951141,38.363076923076925,31.69811320754717,22.947670176170124,"Columbia, SC","Columbia, SC"
2024,18140,2211,583,28.40918228515003,2.821522785168412,4.074973110670818,32.211235955056175,29.267326732673265,20.873480952536934,"Columbus, OH","Columbus, OH"
2024,18580,490,137,28.953864237437553,2.8841977062823507,4.021516289454988,29.965714285714284,28.703225806451616,19.197979117547995,"Corpus Christi, TX","Corpus Christi, TX"
2024,18700,157,48,29.82443770711415,3.1245862884160758,4.219621749408984,59.61538461538461,37.36363636363637,15.509395973154362,"Corvallis, OR","Corvallis, OR"
2024,18880,318,89,30.48463323918454,3.738739565177507,5.192642876800294,37.714285714285715,34.285714285714285,26.89643014543852,"Crestview-Fort Walton Beach-Destin, FL","Crestview, FL"
2024,19100,7830,2141,28.508562971562245,2.77586164601987,3.9184471973506683,32.579505300353354,30.36734693877551,26.554057547463294,"Dallas-Fort Worth-Arlington, TX","Dallas, TX"
2024,19380,793,171,22.35589335700762,2.9884512521274007,4.241227003809061,30.55,29.05263157894737,21.028656515143002,"Dayton, OH","Dayton, OH"
2024,19460,106,18,19.05041461803772,2.920647149460709,4.127118644067797,26.346666666666668,28.57142857142857,,"Decatur, AL","Decatur, AL"
2024,19660,474,100,22.445846065842755,2.881765139829656,3.9695526792300986,33.808,36.92890995260664,18.918530020703933,"Deltona-Daytona Beach-Ormond Beach, FL","Deltona, FL"
2024,19740,3396,1014,31.059947676814737,2.714233173961015,3.8024071710331797,29.53846153846154,30.37974683544304,24.62573539124338,"Denver-Aurora-Lakewood, CO","Denver, CO"
2024,19780,393,117,31.04222054196444,2.9387915455331184,4.271077237369372,26.419811320754715,26.293333333333337,18.287948482060717,"Des Moines-West Des Moines, IA","Des Moines, IA"
2024,19820,2729,526,20.491883247718953,2.8900204930758244,4.358401126084167,34.52023121387283,30.270000000000003,22.88748529719801,"Detroit-Warren-Dearborn, MI","Detroit, MI"
2024,20020,361,72,15.73853895924349,3.0744905130007028,4.3028812368236125,28.235294117647058,28.4,23.898051948051947,"Dothan, AL","Dothan, AL"
2024,20100,115,21,11.919876733436055,3.5,5.283867631851086,34.205607476635514,28.918604651162788,27.084086799276673,"Dover, DE","Dover, DE"
2024,20940,164,18,10.875401379165131,3.230396902226525,4.0324298160697,37.24363636363636,29.7,,"El Centro, CA","El Centro, CA"
2024,21140,147,27,24.22949002217295,3.2466254861587736,4.923816060398078,27.79357984559122,24.71666666666667,18.643478260869564,"Elkhart-Goshen, IN","Elkhart, IN"
2024,21340,758,187,27.416561253284033,2.817504258943782,3.832694491766042,36.8,31.28834355828221,20.725223595099003,"El Paso, TX","El Paso, TX"
2024,21500,273,57,19.42216946993602,2.858697272320763,4.586972723207632,39.686684073107045,27.12605042016807,14.713176144244105,"Erie, PA","Erie, PA"
2024,21660,485,117,30.49881153329429,3.1006381656971818,3.961088834924041,40.10126582278481,30.309278350515463,15.201314840054518,"Eugene, OR","Eugene, OR"
2024,22180,598,167,29.3219679118087,3.225296995108316,4.525786163522013,34.72727272727273,33.14285714285714,23.427171306433113,"Fayetteville, NC","Fayetteville, NC"
2024,22220,577,129,23.049280662323977,3.1561811370647863,4.064841339797267,27.194594594594594,26.526315789473685,18.172390796932312,"Fayetteville-Springdale-Rogers, AR-MO","Fayetteville, AR"
2024,22380,158,38,28.289603472085222,3.049860529986053,3.933054393305439,56.0377358490566,25.919999999999998,11.141824119430838,"Flagstaff, AZ","Flagstaff, AZ"
2024,22660,451,136,27.43475151948516,3.3871766469016746,4.52127451619209,36.1811320754717,30.98507462686567,24.618458239937627,"Fort Collins, CO","Fort Collins, CO"
2024,23060,349,95,29.2762418521016,2.770287907869482,3.9041842610364683,32.0,27.22222222222222,18.31855129128511,"Fort Wayne, IN","Fort Wayne, IN"
2024,23420,1115,158,15.826302322285136,3.110770681121848,4.0294131510723545,32.679611650485434,35.0,25.825440213590998,"Fresno, CA","Fresno, CA"
2024,23540,335,110,42.41573033707865,2.918233995584989,4.109315673289183,54.42020665901263,40.53333333333333,17.106456317115207,"Gainesville, FL","Gainesville, FL"
2024,23580,175,39,24.41255688678369,2.8546699638577135,4.148373597108617,32.5452016689847,29.667469879518073,25.68313805399898,"Gainesville, GA","Gainesville, GA"
2024,24020,171,31,19.657811146404853,2.6030113845023872,3.6415717958134413,34.56,29.625,24.521574973031285,"Glens Falls, NY","Glens Falls, NY"
2024,24140,135,35,26.596652095106087,3.5586289837642813,4.939466827019443,30.945558739255013,28.363636363636363,22.650166852057843,"Goldsboro, NC","Goldsboro, NC"
2024,24300,117,29,32.63489088231356,2.8572307692307692,3.6227692307692307,31.35483870967742,29.2,15.912510936132984,"Grand Junction, CO","Grand Junction, CO"
2024,24340,588,170,29.75335036762789,2.8672929300010517,4.229345578183603,30.364372469635626,27.74566473988439,20.518669537728503,"Grand Rapids-Wyoming, MI","Grand Rapids, MI"
