zip,City,Metro,price_aug,price_dec,change_aug_dec,total_emp,info_emp,info_pct
94565,Pittsburg,"San Francisco-Oakland-Berkeley, CA",558488.3231896568,556760.958994283,-0.3092928041016975,47658,533,1.1183851609383524
95076,Watsonville,"Santa Cruz-Watsonville, CA",808698.8155101752,811426.0300854734,0.33723489177831406,36717,558,1.5197320042487132
94112,San Francisco,"San Francisco-Oakland-Berkeley, CA",1034909.4227001575,1059414.9164710694,2.3678877816162154,41816,1229,2.9390663860723167
95823,Sacramento,"Sacramento-Roseville-Folsom, CA",419949.6286184085,418282.6937012419,-0.3969368713697027,34737,560,1.6121138843308287
95035,Milpitas,"San Jose-Sunnyvale-Santa Clara, CA",1394210.3042546043,1424387.9849538298,2.1644999041489372,42140,2239,5.313241575700047
95630,Folsom,"Sacramento-Roseville-Folsom, CA",745243.6895890096,745640.6644818038,0.05326779660664824,39527,598,1.5128899233435373
94544,Hayward,"San Francisco-Oakland-Berkeley, CA",830219.7524864962,819982.28657065,-1.2331031495197777,40332,993,2.4620648616483187
94533,Fairfield,"Vallejo, CA",532674.4271810089,526822.135119087,-1.0986621026455305,36111,345,0.9553875550386309
94513,Brentwood,"San Francisco-Oakland-Berkeley, CA",790610.0541990293,787156.5676984409,-0.4368128740896448,31754,876,2.7587075644013352
95747,Roseville,"Sacramento-Roseville-Folsom, CA",653629.5397352698,656157.0424308284,0.38668734227989005,37563,737,1.9620371109868755
94536,Fremont,"San Francisco-Oakland-Berkeley, CA",1402183.5029319294,1410769.0377070524,0.6122975172059055,35773,1650,4.612417186145977
94110,San Francisco,"San Francisco-Oakland-Berkeley, CA",1193880.555839509,1239818.905185287,3.8478178676320853,40258,2897,7.196085250136619
94509,Antioch,"San Francisco-Oakland-Berkeley, CA",532576.8881734163,526535.3001661528,-1.1344067197478995,33351,376,1.1274024766873556
95687,Vacaville,"Vallejo, CA",570879.9553633048,570118.5867915511,-0.13336754331638767,30431,438,1.4393217442739312
94558,Napa,"Napa, CA",888325.4813605542,882102.1670132723,-0.7005669068222993,32302,447,1.383815243638165
94538,Fremont,"San Francisco-Oakland-Berkeley, CA",1294390.9883448123,1299634.548636744,0.4050986401440321,37592,1282,3.410300063843371
94587,Union City,"San Francisco-Oakland-Berkeley, CA",1235679.4441135533,1224085.5367971282,-0.9382617289342631,35557,1469,4.131394662091852
95624,Elk Grove,"Sacramento-Roseville-Folsom, CA",630041.3194702606,629539.9831592711,-0.07957197337645992,31974,501,1.566898104710077
95123,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",1303151.3629435024,1323871.7511944855,1.5900216076343399,38443,1541,4.008532112478214
94541,Hayward,"San Francisco-Oakland-Berkeley, CA",771740.6238300063,764540.1788719469,-0.9330135975381192,34045,680,1.9973564400058745
94080,South San Francisco,"San Francisco-Oakland-Berkeley, CA",1167431.4708629493,1177840.0405887729,0.8915786481350992,36486,880,2.4118840103053225
95020,Gilroy,"San Jose-Sunnyvale-Santa Clara, CA",1021940.2389086039,1035972.8255323,1.3731318221388809,31856,517,1.62292817679558
95758,Elk Grove,"Sacramento-Roseville-Folsom, CA",571903.7268015217,569096.8905156752,-0.49078824884466066,30985,362,1.1683072454413426
95206,Stockton,"Stockton, CA",416813.80345203326,412166.81526709866,-1.1148834674975854,29273,111,0.37918901376695247
95608,Carmichael,"Sacramento-Roseville-Folsom, CA",555773.652609876,557183.8047988942,0.2537277869140115,29510,255,0.8641138597085732
94806,Richmond,"San Francisco-Oakland-Berkeley, CA",571576.9762874659,565858.910324053,-1.000401730761292,29413,231,0.7853670145853874
94015,Daly City,"San Francisco-Oakland-Berkeley, CA",1127163.8884652143,1137410.6803204694,0.9090773719878067,35445,664,1.8733248695161515
94501,Alameda,"San Francisco-Oakland-Berkeley, CA",1092033.3184937865,1093517.5569950668,0.1359151297075336,32532,1397,4.294233370220091
95127,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",1067836.7019430501,1075077.8478588897,0.6781136013271973,31731,772,2.4329520027733134
95014,Cupertino,"San Jose-Sunnyvale-Santa Clara, CA",2838604.1775630787,2986959.0835959543,5.226332970461463,29526,2517,8.524690103637472
95828,,"Sacramento-Roseville-Folsom, CA",444444.3507797178,444048.1661381445,-0.08914156314018493,27173,266,0.9789128914731535
95051,Santa Clara,"San Jose-Sunnyvale-Santa Clara, CA",1757552.4641489938,1823697.074588949,3.763450126763781,35670,3818,10.703672553966918
94568,Dublin,"San Francisco-Oakland-Berkeley, CA",1307224.7578463308,1281620.88316175,-1.9586436479954328,35860,2070,5.77244841048522
95111,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",1009450.3982198258,1036705.0628621985,2.699950853497751,29613,421,1.4216729139229394
94122,San Francisco,"San Francisco-Oakland-Berkeley, CA",1442577.6559860178,1503667.2807462001,4.234754677274334,31366,1411,4.498501562201109
95355,Modesto,"Modesto, CA",480217.78957875026,480821.27700162557,0.12566952661305736,28079,328,1.168132768260978
94087,Sunnyvale,"San Jose-Sunnyvale-Santa Clara, CA",2574407.115484973,2696013.39522758,4.72366157672379,28387,2999,10.564695106915137
95670,Rancho Cordova,"Sacramento-Roseville-Folsom, CA",478511.50782367744,477714.1863234251,-0.1666253553396564,27754,448,1.6141817395690712
95112,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",957857.0728971958,977874.698396661,2.0898342838267676,32232,1295,4.0177463390419454
94591,Vallejo,"Vallejo, CA",587671.5323383244,580466.8856043839,-1.2259649034339688,27797,779,2.802460697197539
95125,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",1727180.4824024222,1799413.3568436496,4.182126603280919,27981,1657,5.921875558414638
95023,Hollister,"San Jose-Sunnyvale-Santa Clara, CA",755686.9613504717,750459.2117695183,-0.6917877174446664,28321,281,0.9921966032272871
94109,San Francisco,"San Francisco-Oakland-Berkeley, CA",950017.1180932997,970919.6295439481,2.2002247172766864,34403,2331,6.775571897799611
95648,Lincoln,"Sacramento-Roseville-Folsom, CA",628497.6067032114,630907.0866247719,0.383371375779686,23178,572,2.46785745103115
95376,Tracy,"Stockton, CA",596195.8266187593,587200.4116254181,-1.5088020733652947,25806,652,2.526544214523754
95122,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",945581.9630810218,960765.2166384365,1.6057046507044865,26067,504,1.933479111520313
95350,Modesto,"Modesto, CA",418349.9450574317,419187.3576303187,0.2001703556509391,23977,345,1.4388789256370689
94539,Fremont,"San Francisco-Oakland-Berkeley, CA",2127365.7275166283,2160291.1782569443,1.5477099360226763,26014,1459,5.6085184900438225
95207,Stockton,"Stockton, CA",403626.96106504044,399379.5051626901,-1.0523221469504054,22659,350,1.5446400988569662
94601,Oakland,"San Francisco-Oakland-Berkeley, CA",548549.4639419998,536938.4619516833,-2.1166736554397994,24376,365,1.497374466688546
95037,Morgan Hill,"San Jose-Sunnyvale-Santa Clara, CA",1257402.297312504,1290601.6488863286,2.640312622681138,25084,880,3.5082124063147826
94550,Livermore,"San Francisco-Oakland-Berkeley, CA",1206882.7286958098,1194241.5950262637,-1.047420214821241,25689,831,3.234847600140138
95757,Elk Grove,"Sacramento-Roseville-Folsom, CA",697869.9043768897,691753.1329217089,-0.8764916522145114,25602,340,1.3280212483399734
95116,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",896412.2942062932,911804.3593076094,1.7170742972623703,23971,510,2.1275708147344705
95616,Davis,"Sacramento-Roseville-Folsom, CA",832690.7672507333,832085.9404300303,-0.07263522600351707,23504,331,1.4082709326072158
95124,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",1786385.3899971638,1875090.3185534806,4.965609831619682,26747,1620,6.056754028489177
95351,Modesto,"Modesto, CA",368315.134396438,369805.37669574685,0.4046106608545701,18059,182,1.0078077412924304
94577,San Leandro,"San Francisco-Oakland-Berkeley, CA",788354.4615118676,783810.4753375343,-0.5763887180417581,25507,580,2.273885600031364
95240,Lodi,"Stockton, CA",460623.1935261081,457431.3203749888,-0.6929466852689904,22492,436,1.9384670104926196
95136,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",1313829.0973265267,1332208.5107664163,1.3989196522812148,25181,854,3.3914459314562566
94086,Sunnyvale,"San Jose-Sunnyvale-Santa Clara, CA",1798536.6376169987,1862501.8461445628,3.5565140675875164,29724,3861,12.989503431570448
95336,Manteca,"Stockton, CA",527361.0319579961,519273.09375342977,-1.5336624654531748,21175,181,0.8547815820543094
95148,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",1444316.5849408086,1486912.2254034504,2.9491900118551575,22955,372,1.6205619690699193
94560,Newark,"San Francisco-Oakland-Berkeley, CA",1218861.809378546,1219337.3767201828,0.03901733059298503,26567,1378,5.186885986374072
94014,Daly City,"San Francisco-Oakland-Berkeley, CA",978040.7398123144,978416.5752954786,0.03842738526784681,25031,553,2.2092605169589707
94546,Castro Valley,"San Francisco-Oakland-Berkeley, CA",989173.8693292309,997107.6319006056,0.802059457631522,23208,869,3.7443984832816266
95843,Antelope,"Sacramento-Roseville-Folsom, CA",491960.8124620155,492193.9862603575,0.04739682357525296,21518,195,0.9062180500046473
94553,Martinez,"San Francisco-Oakland-Berkeley, CA",752912.2901353333,749410.476365128,-0.46510248485596195,25274,698,2.761731423597373
95060,Santa Cruz,"Santa Cruz-Watsonville, CA",1284471.4686321772,1320403.0008300361,2.797378772151482,24386,919,3.768555728696793
95008,Campbell,"San Jose-Sunnyvale-Santa Clara, CA",1733831.0588736448,1815786.000654436,4.726812417008601,25573,1053,4.117624056622219
94551,Livermore,"San Francisco-Oakland-Berkeley, CA",1000075.6370719186,984682.2676222477,-1.5392205228337053,20936,633,3.023500191058464
94605,Oakland,"San Francisco-Oakland-Berkeley, CA",643943.8318870941,636050.2129008794,-1.225824147283494,21778,583,2.6770134998622463
94303,East Palo Alto,"San Francisco-Oakland-Berkeley, CA",1959842.1505058107,2030788.6385221935,3.6200103155283396,23856,1633,6.845238095238096
95678,Roseville,"Sacramento-Roseville-Folsom, CA",531067.1025489195,531724.7181261779,0.12382909317901608,25280,349,1.3805379746835444
95822,Sacramento,"Sacramento-Roseville-Folsom, CA",425067.83688917087,423555.7960886406,-0.35571752772358717,21432,219,1.0218365061590147
95610,Citrus Heights,"Sacramento-Roseville-Folsom, CA",497486.7561751238,497269.1248711297,-0.043746150282941716,22627,368,1.6263755690104742
95307,Ceres,"Modesto, CA",442718.69022080745,443397.4758121529,0.15332209964004645,19428,126,0.6485484867201976
95403,Santa Rosa,"Santa Rosa-Petaluma, CA",713058.3747356125,714533.697752419,0.20690073478956406,22864,196,0.8572428271518544
95210,Stockton,"Stockton, CA",390522.3435862257,386373.8663530524,-1.062289341776768,16148,119,0.7369333663611592
94582,San Ramon,"San Francisco-Oakland-Berkeley, CA",1725961.8087400969,1707673.948513441,-1.0595750226944745,23557,1141,4.843570913104385
94403,San Mateo,"San Francisco-Oakland-Berkeley, CA",1697809.9653095212,1735362.7449824186,2.2118364504976453,24275,1797,7.402677651905252
95762,El Dorado Hills,"Sacramento-Roseville-Folsom, CA",883958.5764466408,888291.0170166804,0.4901180536598593,21578,529,2.451571044582445
94901,San Rafael,"San Francisco-Oakland-Berkeley, CA",1346769.6088914562,1341308.9380947389,-0.40546436158535193,20930,1068,5.102723363592928
94804,Richmond,"San Francisco-Oakland-Berkeley, CA",568400.3155287247,558472.1216063537,-1.7466904312211435,22279,419,1.8806948247228332
95831,Sacramento,"Sacramento-Roseville-Folsom, CA",610044.1567307174,614211.99293919,0.683202381743713,21146,418,1.9767331883098458
95209,Stockton,"Stockton, CA",486854.5338362204,481259.16848788614,-1.1492889476133645,20129,253,1.256893039892692
95380,Turlock,"Modesto, CA",434085.1440891197,436629.8667852998,0.5862266264651671,18993,63,0.3317011530563892
95407,Santa Rosa,"Santa Rosa-Petaluma, CA",620492.1535844379,622130.4989511019,0.26403965903511595,21132,282,1.3344690516751845
95337,Manteca,"Stockton, CA",644532.163524488,635440.5507063988,-1.4105755046223967,21248,354,1.666039156626506
94025,Menlo Park,"San Francisco-Oakland-Berkeley, CA",2610373.6071796142,2705611.6760953665,3.648445902678754,20273,1410,6.955063384797514
94066,San Bruno,"San Francisco-Oakland-Berkeley, CA",1242114.9791194834,1250797.6646766658,0.6990243015455331,23404,751,3.2088531874893182
94116,San Francisco,"San Francisco-Oakland-Berkeley, CA",1392739.1901391211,1453768.6285802342,4.381971791503681,21841,1083,4.958564168307312
94010,Hillsborough,"San Francisco-Oakland-Berkeley, CA",3089324.7025296935,3203147.7944350247,3.6844004067337823,21460,880,4.100652376514446
95404,Santa Rosa,"Santa Rosa-Petaluma, CA",795073.5514367301,798792.0474277505,0.46769207506663885,19323,305,1.5784298504373029
95991,Yuba City,"Yuba City, CA",391714.69457312714,394638.99159202125,0.7465374823583978,17958,219,1.2195121951219512
95628,Fair Oaks,"Sacramento-Roseville-Folsom, CA",598057.4095539034,598408.7345522227,0.058744360107723104,20748,440,2.120686331212647
95050,Santa Clara,"San Jose-Sunnyvale-Santa Clara, CA",1511034.542308163,1561571.1134747819,3.344501383100245,22395,1263,5.639651707970529
94117,San Francisco,"San Francisco-Oakland-Berkeley, CA",1404360.0750111963,1444448.0086980807,2.854533847849865,26149,2460,9.407625530613025
95826,Rosemont,"Sacramento-Roseville-Folsom, CA",462638.11441577435,461778.4025872103,-0.18582814553654242,19935,406,2.036619011788312
94566,Pleasanton,"San Francisco-Oakland-Berkeley, CA",1694601.2337485102,1675366.4873586101,-1.135060332002252,21928,929,4.23659248449471
95205,Stockton,"Stockton, CA",324762.371282609,321524.00266048603,-0.9971501961059819,15933,131,0.8221929329065462
95926,Chico,"Chico, CA",420320.9217505253,423980.85100153595,0.8707463896320008,21582,482,2.2333426003150776
94118,San Francisco,"San Francisco-Oakland-Berkeley, CA",1822650.9016844332,1912410.9162040793,4.9246959160798625,22910,1446,6.311654299432562
94521,Concord,"San Francisco-Oakland-Berkeley, CA",766185.7273091865,770444.9453714822,0.555898904206151,21332,479,2.24545284080255
94611,Piedmont,"San Francisco-Oakland-Berkeley, CA",1304466.6054207962,1306947.6394997172,0.19019529274347532,21454,992,4.6238463689754825
94531,Antioch,"San Francisco-Oakland-Berkeley, CA",655383.3589515514,653110.4526346755,-0.346805619311407,22871,509,2.2255257749989066
95132,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",1547078.9729819845,1591817.7845545777,2.8918246808279866,21002,703,3.34730025711837
94561,Oakley,"San Francisco-Oakland-Berkeley, CA",654010.9812208085,651044.5961971872,-0.45356807588827674,23196,438,1.8882565959648216
94583,San Ramon,"San Francisco-Oakland-Berkeley, CA",1381344.6208503959,1372640.5337868547,-0.6301169839994513,20246,776,3.8328558727649904
94121,San Francisco,"San Francisco-Oakland-Berkeley, CA",1493769.5704804512,1574265.6020682678,5.388785069569067,23312,1018,4.366849691146191
95973,Chico,"Chico, CA",485770.31933280703,491302.12038365233,1.1387688441819759,19370,526,2.715539494062984
95765,Rocklin,"Sacramento-Roseville-Folsom, CA",702367.3157610451,702792.4310173779,0.06052605905674322,20180,557,2.7601585728444005
95621,Citrus Heights,"Sacramento-Roseville-Folsom, CA",443409.337865523,441352.3149664355,-0.46391059534054546,20306,260,1.2804097311139564
95691,West Sacramento,"Sacramento-Roseville-Folsom, CA",559469.7519633105,556893.5705057693,-0.4604684075413835,20332,450,2.213259885894157
95838,Sacramento,"Sacramento-Roseville-Folsom, CA",388048.5317186671,387333.2267551189,-0.18433389256237048,17077,150,0.878374421736839
95120,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",2058873.6714270979,2166064.7175956587,5.206295444744889,18054,1061,5.876814002437133
95129,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",2436997.8015595996,2560291.475460926,5.059244362979012,19733,1575,7.981553742461866
95695,Woodland,"Sacramento-Roseville-Folsom, CA",507397.8984244841,507035.41910097445,-0.07143886969875198,18187,131,0.7202947160059383
95835,Sacramento,"Sacramento-Roseville-Folsom, CA",569544.2648075777,565797.5865893839,-0.6578379328355882,21396,387,1.80874929893438
95833,Sacramento,"Sacramento-Roseville-Folsom, CA",448770.87089506286,446815.7749213034,-0.435655721116678,21646,349,1.612307123718008
94134,San Francisco,"San Francisco-Oakland-Berkeley, CA",997063.0619945191,1013353.1743270619,1.63380963085285,19828,650,3.2781924551139805
94588,Pleasanton,"San Francisco-Oakland-Berkeley, CA",1416809.1825569652,1399391.7032338039,-1.2293454572144547,17449,902,5.1693506791220125
95688,Vacaville,"Vallejo, CA",648882.8202677439,652338.4932289495,0.5325573205620859,18273,209,1.143764023422536
94520,Concord,"San Francisco-Oakland-Berkeley, CA",593730.0663390204,588394.2824491109,-0.8986885105567098,18947,290,1.5305853169367183
95928,Chico,"Chico, CA",446782.7130685418,450105.38775063446,0.7436891770660206,18924,428,2.261678292115832
94928,Rohnert Park,"Santa Rosa-Petaluma, CA",694114.0776896421,696233.8798313868,0.30539679425614286,25519,530,2.076883890434578
95301,Atwater,"Merced, CA",412291.65403207083,413561.629788123,0.3080284899372219,17175,184,1.0713245997088792
94621,Oakland,"San Francisco-Oakland-Berkeley, CA",452369.4456813989,440597.1069879566,-2.602372641615914,14974,207,1.382396153332443
94954,Petaluma,"Santa Rosa-Petaluma, CA",815044.325826745,812063.4621225301,-0.3657302565957089,19284,374,1.9394316531839866
94578,San Leandro,"San Francisco-Oakland-Berkeley, CA",765191.5294717856,763671.232231669,-0.19868192231114998,21224,548,2.581982661138334
95401,Santa Rosa,"Santa Rosa-Petaluma, CA",637619.3122145328,637295.927159545,-0.050717575329483275,19881,444,2.233288063980685
95821,Sacramento,"Sacramento-Roseville-Folsom, CA",476809.5333319709,480095.51634427,0.689160510138395,16591,183,1.1030076547525767
95993,Yuba City,"Yuba City, CA",461894.16110431246,465144.2617432985,0.703646184055583,17014,112,0.6582814153050429
95382,Turlock,"Modesto, CA",501400.42215643794,504035.1191540345,0.5254676464501464,18111,154,0.8503119651040805
94606,Oakland,"San Francisco-Oakland-Berkeley, CA",586189.3732281767,581837.0264913117,-0.7424813440230743,21573,870,4.032818801279377
94590,Vallejo,"Vallejo, CA",457356.9076371942,449824.20956472977,-1.647006516503709,18218,535,2.936656054451641
94061,Redwood City,"San Francisco-Oakland-Berkeley, CA",1830843.6943344828,1864525.5996752384,1.8396931122511289,19319,982,5.083078834308194
94534,Fairfield,"Vallejo, CA",686092.2224490725,684785.8592737131,-0.1904063524720115,20192,318,1.5748811410459589
95667,Placerville,"Sacramento-Roseville-Folsom, CA",512730.96171505767,513271.7468568264,0.10547152057286564,15844,175,1.1045190608432214
95820,Sacramento,"Sacramento-Roseville-Folsom, CA",392437.98054109624,392490.80516669544,0.013460630269874256,17358,200,1.1522064754003918
94124,San Francisco,"San Francisco-Oakland-Berkeley, CA",856960.5505081587,868167.7023638347,1.3077792027918176,16427,442,2.6906921531624763
94952,Petaluma,"Santa Rosa-Petaluma, CA",1021609.5704141437,1029315.9290205078,0.754335005225145,17097,479,2.801661110136281
95901,Marysville,"Yuba City, CA",384548.9680359792,382943.16165309405,-0.4175817688671842,14052,113,0.8041559920296043
94555,Fremont,"San Francisco-Oakland-Berkeley, CA",1472128.1548586674,1482739.3708195854,0.7208078947404366,18920,1307,6.908033826638478
94040,Mountain View,"San Jose-Sunnyvale-Santa Clara, CA",2583345.7763826996,2740416.4994360623,6.080127735486466,20478,3045,14.869616173454439
95121,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",1173082.180209385,1206055.040122822,2.8107885764279157,17891,331,1.8500922251411325
95825,Sacramento,"Sacramento-Roseville-Folsom, CA",387872.6020580905,389063.6364246076,0.3070684446896606,18169,230,1.265892454180197
95476,Sonoma,"Santa Rosa-Petaluma, CA",947764.3420653641,935621.2654790669,-1.2812337463377348,16182,197,1.2174020516623407
94044,Pacifica,"San Francisco-Oakland-Berkeley, CA",1226122.1299381244,1226243.5194836229,0.009900281752890447,20025,628,3.136079900124844
95062,Santa Cruz,"Santa Cruz-Watsonville, CA",1236452.886450629,1266757.4957362746,2.450931177219238,20695,334,1.6139164049287267
95128,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",1358876.3441891805,1401439.6566502575,3.132243242226271,19436,1101,5.664745832475818
95340,Merced,"Merced, CA",398210.4183377681,397438.2896322754,-0.1938996746282458,15009,197,1.3125458058498234
95842,Sacramento,"Sacramento-Roseville-Folsom, CA",413413.621970487,413852.92607981706,0.1062626110954364,15252,174,1.1408339889850512
95660,Sacramento,"Sacramento-Roseville-Folsom, CA",380005.88219123473,380925.70198903116,0.24205409466097122,15478,106,0.6848430029719602
95341,Merced,"Merced, CA",355648.87054022774,356030.9425095138,0.10742954664967971,12943,83,0.6412732751294137
94523,Pleasant Hill,"San Francisco-Oakland-Berkeley, CA",946783.0831279791,949458.364435247,0.28256538957470284,18323,323,1.7628117666321017
94404,Foster City,"San Francisco-Oakland-Berkeley, CA",1663754.2468738195,1667368.5586087136,0.2172383175992079,18591,1743,9.375504276262708
94063,Redwood City,"San Francisco-Oakland-Berkeley, CA",1240222.611952931,1251225.9526977916,0.8872069125988733,18452,1192,6.46000433557338
94401,San Mateo,"San Francisco-Oakland-Berkeley, CA",1162866.064490148,1173491.194068691,0.9137019217429327,19636,826,4.206559380729273
94114,San Francisco,"San Francisco-Oakland-Berkeley, CA",1637528.9359429341,1707306.9963207885,4.26118029710872,22433,2348,10.466723131101501
95356,Modesto,"Modesto, CA",513758.76727261813,513978.46845150413,0.04276348996481754,15448,77,0.49844640082858627
94545,Hayward,"San Francisco-Oakland-Berkeley, CA",901693.6354858315,885678.8402472669,-1.7760794363304842,17041,345,2.024529076932105
95482,Ukiah,"Ukiah, CA",473404.6740701078,470286.82849655504,-0.658600504880321,14213,93,0.6543305424611272
95632,Galt,"Sacramento-Roseville-Folsom, CA",523253.6857642589,524476.9394309212,0.23377831823117468,14883,160,1.0750520728347779
