zip,City,Metro,price_aug,price_dec,change_aug_dec,total_emp,info_emp,info_pct
95453,Lakeport,"Clearlake, CA",356477.3474283615,349163.73642328026,-2.051634152307805,4227,105,2.48403122782115
94707,Berkeley,"San Francisco-Oakland-Berkeley, CA",1588646.0905333348,1642480.4776014164,3.3886960342443895,6149,320,5.2040982273540415
95953,Live Oak,"Yuba City, CA",379322.46268544765,382509.2547646486,0.8401274358074621,4368,39,0.8928571428571428
94507,Alamo,"San Francisco-Oakland-Berkeley, CA",2370471.8336548884,2412179.6498906873,1.7594731835092974,6606,172,2.6036936118679987
94709,Berkeley,"San Francisco-Oakland-Berkeley, CA",1206253.0314249676,1236225.721019698,2.4847763125886817,6999,358,5.115016430918703
94065,Redwood City,"San Francisco-Oakland-Berkeley, CA",1732491.8427386594,1749557.9795318143,0.9850630388064321,5706,661,11.584297230984928
95814,Sacramento,"Sacramento-Roseville-Folsom, CA",544477.8891569962,543992.9180807712,-0.08907084858409976,6050,23,0.38016528925619836
95425,Cloverdale,"Santa Rosa-Petaluma, CA",628956.673455008,626009.2796972409,-0.4686163422952987,5836,20,0.3427004797806717
94965,Sausalito,"San Francisco-Oakland-Berkeley, CA",1457275.3004039444,1463994.2041145116,0.4610593282343244,6611,394,5.959764029647557
94925,Corte Madera,"San Francisco-Oakland-Berkeley, CA",1655668.3112985862,1711515.7620875791,3.3731062198798885,4871,409,8.3966331348799
95451,Kelseyville,"Clearlake, CA",343629.5857921029,342293.0053713531,-0.38895964608775613,5214,97,1.8603759110088225
95012,Moss Landing,"Salinas, CA",666294.7503942512,665062.1705068372,-0.18499018440182455,4247,0,0.0
95954,Magalia,"Chico, CA",267449.84756486164,265102.01758903224,-0.8778580347704287,3018,68,2.253147779986746
95368,Salida,"Modesto, CA",488430.8653347373,485178.967103793,-0.665784753122771,7235,8,0.11057360055286801
94931,Cotati,"Santa Rosa-Petaluma, CA",709618.4636899071,708590.2177691703,-0.14490123543151448,5220,69,1.3218390804597702
95119,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",1351131.069317926,1373080.2740798297,1.6245059609934116,5088,299,5.876572327044025
94571,Rio Vista,"Vallejo, CA",463614.6550434974,459897.88799446356,-0.8016931752696901,3604,109,3.0244173140954493
95338,Mariposa,,387055.0917802809,386286.9503105261,-0.19845791621593045,3595,17,0.47287899860917937
95064,Santa Cruz,"Santa Cruz-Watsonville, CA",603921.8970449753,649388.9409185319,7.528629794022937,3866,41,1.0605276771857217
95322,Gustine,"Merced, CA",416753.3867897635,413312.7352251769,-0.8255845479960783,2922,68,2.327173169062286
95386,Waterford,"Modesto, CA",419646.74819156295,421094.5577514458,0.34500673867296267,4491,30,0.6680026720106881
95073,Soquel,"Santa Cruz-Watsonville, CA",1258781.697881928,1281453.1943829465,1.8010665820107181,5496,137,2.492721979621543
95033,Lexington Hills,"San Jose-Sunnyvale-Santa Clara, CA",1352687.9070716912,1371470.1484505797,1.3885125519860988,5307,110,2.0727341247409083
94505,Discovery Bay,"San Francisco-Oakland-Berkeley, CA",779510.475585416,775305.7239269096,-0.5394092562192387,7268,102,1.403412217941662
95694,Winters,"Sacramento-Roseville-Folsom, CA",603423.1342559067,602839.9001101423,-0.09665425679835357,5350,34,0.6355140186915887
95713,Colfax,"Sacramento-Roseville-Folsom, CA",476772.4732953364,482757.1674437411,1.255251610278575,4812,69,1.4339152119700749
95065,Santa Cruz,"Santa Cruz-Watsonville, CA",1267399.6957367065,1292758.1760481233,2.000827394603134,3866,68,1.758923952405587
95010,Capitola,"Santa Cruz-Watsonville, CA",1167117.743319654,1196425.8444066625,2.5111520456922403,4701,96,2.0421186981493302
94158,San Francisco,"San Francisco-Oakland-Berkeley, CA",1193476.4956256025,1218190.3394377206,2.070744074365991,7372,756,10.255018990775909
95327,Jamestown,"Sonora, CA",395777.2873212713,393236.89022879396,-0.6418754117173981,2411,51,2.1153048527581917
95988,Willows,,298720.6352004418,302801.3975423853,1.3660798288023577,4356,0,0.0
95324,Hilmar,"Merced, CA",465076.3738498977,467999.8951590115,0.6286110139100142,2841,10,0.3519887363604365
94572,Rodeo,"San Francisco-Oakland-Berkeley, CA",646586.6338457811,632473.1156934748,-2.18277295160923,4231,44,1.039943275821319
95726,Pollock Pines,"Sacramento-Roseville-Folsom, CA",391189.817537824,391010.8392961368,-0.04575227515216946,3530,44,1.246458923512748
95946,Penn Valley,"Truckee-Grass Valley, CA",508678.76964622916,505833.27295592707,-0.5593897092031294,3387,168,4.9601417183348095
95316,Denair,"Modesto, CA",526860.2404250895,537708.1756258727,2.0589777645833918,3360,7,0.20833333333333334
95969,Paradise,"Chico, CA",312896.9521533372,313382.382665746,0.15514069698285068,2228,63,2.827648114901257
95006,Boulder Creek,"Santa Cruz-Watsonville, CA",709714.452637114,708839.889165751,-0.12322751327851308,4523,280,6.190581472474022
94930,Fairfax,"San Francisco-Oakland-Berkeley, CA",1137416.9083441233,1157258.4955411525,1.7444427853560824,4556,155,3.402107111501317
95811,Sacramento,"Sacramento-Roseville-Folsom, CA",574842.17190612,579279.0096138386,0.7718358054710017,5738,193,3.3635413035901016
95932,Colusa,,358727.87114056526,358610.4137154788,-0.03274276534828905,2977,21,0.705408128988915
94574,Saint Helena,"Napa, CA",1616049.2462018654,1602884.8650702254,-0.8146027209616071,4057,23,0.5669213704707912
95018,Ben Lomond,"Santa Cruz-Watsonville, CA",777634.5760239019,791942.1537180041,1.8398844566888732,3440,52,1.5116279069767442
94515,Calistoga,"Napa, CA",1066497.0755872997,1039020.1899696809,-2.5763676475613213,3537,13,0.3675431156347187
95658,Newcastle,"Sacramento-Roseville-Folsom, CA",888027.0544412629,892194.6094238119,0.4693049566120737,2945,16,0.5432937181663837
95139,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",1272820.030338516,1311126.0735792185,3.0095412020279646,3538,138,3.900508762012436
94027,Atherton,"San Francisco-Oakland-Berkeley, CA",7367608.966413689,7801615.582069215,5.890739012263116,2911,157,5.39333562349708
94710,Berkeley,"San Francisco-Oakland-Berkeley, CA",955432.2024598842,970071.5863480917,1.5322263422267428,4803,227,4.726212783676869
95987,Williams,,363669.3804624037,366695.2518044357,0.8320390730131318,3125,17,0.544
95220,Acampo,"Stockton, CA",776654.2849325556,780490.4927077234,0.4939402060340022,3702,9,0.24311183144246357
95642,Jackson,,429414.1638738898,424956.73243669467,-1.0380261789651077,2983,0,0.0
95046,San Martin,"San Jose-Sunnyvale-Santa Clara, CA",1470852.6943462656,1529828.929285074,4.0096629095152725,3412,74,2.168815943728019
95005,Ben Lomond,"Santa Cruz-Watsonville, CA",863963.9039986903,878780.2407646384,1.7149254381315635,3404,28,0.8225616921269095
95683,Sloughhouse,"Sacramento-Roseville-Folsom, CA",681998.0388047427,690055.6764289892,1.1814751899240188,2827,0,0.0
95436,Forestville,"Santa Rosa-Petaluma, CA",622269.509943545,618313.557971513,-0.635729681242275,3121,51,1.6340916372957384
95971,Quincy,,317299.13706571877,311317.44931231975,-1.8851887870593536,2596,24,0.9244992295839755
94939,Larkspur,"San Francisco-Oakland-Berkeley, CA",1983854.473166121,2031654.571183862,2.4094558680735645,3872,191,4.9328512396694215
95019,Freedom,"Santa Cruz-Watsonville, CA",739922.1571506961,734043.5824041088,-0.7944855671337945,2418,139,5.748552522746071
95693,Wilton,"Sacramento-Roseville-Folsom, CA",902695.2766774776,914702.393503744,1.3301406506147477,3461,6,0.17336030049118753
95666,Pioneer,"Sacramento-Roseville-Folsom, CA",337123.02480329113,332299.6984538882,-1.4307318084302694,2643,70,2.648505486189936
94028,Portola Valley,"San Francisco-Oakland-Berkeley, CA",3829257.8170490204,4034573.831994613,5.361770472373612,2733,232,8.488840102451519
95222,Angels Camp,,445945.831124475,436660.32182450284,-2.082205651874415,1992,37,1.8574297188755018
95626,Elverta,"Sacramento-Roseville-Folsom, CA",482688.3091815107,493389.3172298407,2.2169602712101213,2254,5,0.22182786157941436
95672,Rescue,"Sacramento-Roseville-Folsom, CA",802939.6212070729,795453.7634253049,-0.9323064380002003,2230,14,0.6278026905829596
95202,Stockton,"Stockton, CA",337836.7258375221,331515.66457391484,-1.8710402925960503,2568,0,0.0
95470,Redwood Valley,"Ukiah, CA",541211.1954558819,538631.5118958555,-0.4766500733329034,2575,0,0.0
95722,Meadow Vista,"Sacramento-Roseville-Folsom, CA",637882.0383627856,645708.6967287741,1.2269758192403013,1871,37,1.977552111170497
95446,Guerneville,"Santa Rosa-Petaluma, CA",522689.3505473064,510596.33151580323,-2.3136149643838384,2499,97,3.8815526210484195
95912,Arbuckle,,404122.03455119516,408620.6970803744,1.1131940712352677,2397,26,1.0846891948268669
95467,Hidden Valley Lake,"Clearlake, CA",362952.5537375083,362079.99065382144,-0.24040692776552663,1920,0,0.0
95231,French Camp,"Stockton, CA",493150.6698291188,502599.90254245495,1.9160944699944074,1300,0,0.0
95692,Wheatland,"Yuba City, CA",450810.38161850633,443497.66789983166,-1.622126290086855,2110,0,0.0
95709,Camino,"Sacramento-Roseville-Folsom, CA",486463.61134810204,490019.9488058375,0.7310592970931609,2601,52,1.9992310649750096
95619,Diamond Springs,"Sacramento-Roseville-Folsom, CA",428298.6198737342,427219.55539896555,-0.25194208542786395,2794,88,3.149606299212598
94005,Brisbane,"San Francisco-Oakland-Berkeley, CA",1113627.3315131206,1120784.3667646057,0.6426777656184762,2354,44,1.8691588785046727
95457,Lower Lake,"Clearlake, CA",372707.37180026295,365633.63099927915,-1.897934233716921,1301,0,0.0
95461,Middletown,"Clearlake, CA",313188.39021803066,308706.92660202994,-1.430916265089164,1829,0,0.0
95631,Foresthill,"Sacramento-Roseville-Folsom, CA",475330.0286262673,478937.1803704012,0.7588731043478986,2768,26,0.9393063583815029
95004,Aromas,"San Jose-Sunnyvale-Santa Clara, CA",920869.8847511228,931682.133671055,1.17413427227608,1884,105,5.573248407643312
95938,Durham,"Chico, CA",575674.5205409613,579345.4741759743,0.6376786715457493,1842,48,2.6058631921824107
95236,Linden,"Stockton, CA",641467.2069898392,650118.4488746937,1.3486647159176666,2005,7,0.3491271820448878
95249,San Andreas,,343690.3329402166,334191.48222339066,-2.763781755385656,1604,16,0.997506234413965
95383,Twain Harte,"Sonora, CA",393375.4204086419,387638.26406301185,-1.4584430160049793,1237,10,0.8084074373484237
95655,Mather,"Sacramento-Roseville-Folsom, CA",565010.507761262,566380.3100989079,0.2424383827963594,2164,14,0.6469500924214419
95228,Copperopolis,,518710.5917418248,509502.1498142376,-1.7752561976159678,2047,37,1.8075232046897898
95321,Groveland,"Sonora, CA",392415.6215045497,381143.7144110706,-2.8724409722176105,1357,20,1.4738393515106853
95045,San Juan Bautista,"San Jose-Sunnyvale-Santa Clara, CA",893837.4088218916,896499.7761350004,0.29785812126814515,2134,42,1.9681349578256795
95614,Cool,"Sacramento-Roseville-Folsom, CA",513921.3501005347,515089.3482526881,0.2272717706561448,1939,61,3.145951521402785
95627,Esparto,"Sacramento-Roseville-Folsom, CA",453547.51149747876,458994.84930245177,1.2010511946118991,1944,0,0.0
95623,El Dorado,"Sacramento-Roseville-Folsom, CA",542576.0988184329,544456.8662903964,0.34663662407158813,1849,7,0.3785830178474851
95634,Georgetown,"Sacramento-Roseville-Folsom, CA",402297.3171232475,399845.88686107885,-0.6093578450133235,1199,39,3.252710592160134
95669,Plymouth,,536267.7118152363,540920.1441660973,0.867557797785886,990,7,0.7070707070707071
95423,Clearlake Oaks,"Clearlake, CA",253044.47939665697,249211.41536744506,-1.5147787607740815,934,0,0.0
95633,Garden Valley,"Sacramento-Roseville-Folsom, CA",466930.4547110533,465511.31198364403,-0.3039302133949376,1132,27,2.385159010600707
95379,Tuolumne,"Sonora, CA",335515.153824863,331078.2056560177,-1.322428545555765,1517,0,0.0
95685,Sutter Creek,,461831.89348264894,453117.6694593167,-1.8868822500799485,1699,31,1.8246027074749853
95247,Murphys,"Sonora, CA",494135.4211179582,489261.2545704997,-0.9864029857302942,1513,8,0.5287508261731658
95237,Lockeford,"Stockton, CA",512776.6782729048,511034.8832463743,-0.3396790650458387,1585,0,0.0
95665,Pine Grove,,390711.37818234134,389115.6615646645,-0.4084131424839465,1887,0,0.0
95365,Planada,"Merced, CA",277534.2302235199,273403.479035529,-1.4883753923485654,1469,0,0.0
95113,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",669409.3429242998,657770.1518220376,-1.7387255235214636,1585,77,4.858044164037855
94304,,"San Jose-Sunnyvale-Santa Clara, CA",3045604.0735816895,3180589.056861497,4.432125122588982,2402,108,4.496253122398001
94037,Moss Beach,"San Francisco-Oakland-Berkeley, CA",1426123.1425587393,1453624.402752734,1.928393094067051,1540,17,1.103896103896104
95223,Avery,"Sonora, CA",424949.8365743007,412249.04172474466,-2.988775087417965,1371,44,3.209336250911744
95684,Somerset,"Sacramento-Roseville-Folsom, CA",452892.57078517735,445369.12910152035,-1.6611978577201327,1284,22,1.7133956386292832
94111,San Francisco,"San Francisco-Oakland-Berkeley, CA",1023119.1504574543,1032456.2199846515,0.9126082258378718,2323,187,8.049935428325442
95542,Redway,"Eureka-Arcata, CA",352801.9009974177,347502.0035205868,-1.5022304193507339,1286,15,1.166407465007776
94951,Penngrove,"Santa Rosa-Petaluma, CA",1229833.416398818,1226130.8191137612,-0.301064943892858,1604,0,0.0
94599,Yountville,"Napa, CA",1279209.9100727073,1297587.807354904,1.436660014707994,1347,26,1.9302152932442462
95562,Scotia,"Eureka-Arcata, CA",297079.3069126598,294476.26568256057,-0.8762108869684762,1447,0,0.0
94508,Angwin,"Napa, CA",881823.1909549279,883319.6506327834,0.16970064897419687,1802,6,0.3329633740288568
95551,Eureka,"Eureka-Arcata, CA",437473.70684326143,439241.3772508444,0.40406323395711424,962,4,0.4158004158004158
94129,San Francisco,"San Francisco-Oakland-Berkeley, CA",1530279.4661396092,1548848.5687321154,1.213445191115969,2099,109,5.1929490233444495
95536,Ferndale,"Eureka-Arcata, CA",494129.8638574429,503098.20913484786,1.8149773841623777,1317,54,4.100227790432802
95428,Covelo,"Ukiah, CA",271737.6534179332,269477.11128556164,-0.8318840263534811,787,18,2.2871664548919948
95333,Le Grand,"Merced, CA",336663.9804970724,341184.6541209954,1.3427850574475968,1056,0,0.0
95328,Keyes,"Modesto, CA",417328.92804460204,418369.7221276034,0.24939418599089977,1324,0,0.0
95442,Glen Ellen,"Santa Rosa-Petaluma, CA",1168712.6244992435,1169595.9542118174,0.07558142986197171,1265,27,2.1343873517786562
94525,Crockett,"San Francisco-Oakland-Berkeley, CA",660538.377386446,644521.3406840226,-2.4248457395916962,1902,28,1.4721345951629863
95918,Browns Valley,"Yuba City, CA",558943.6955191854,550540.4992660685,-1.503406572161347,536,0,0.0
95464,Upper Lake,"Clearlake, CA",224579.63339546285,221805.9245139976,-1.2350669735848314,802,0,0.0
94957,Ross,"San Francisco-Oakland-Berkeley, CA",3715417.689097199,3811541.6695702896,2.58716484973315,874,24,2.745995423340961
95638,Herald,"Sacramento-Roseville-Folsom, CA",763136.4265833315,780385.7869233754,2.2603245945514225,984,0,0.0
95245,Mokelumne Hill,,349992.05580877484,336265.1072143098,-3.922074334728623,1080,0,0.0
95570,Trinidad,"Eureka-Arcata, CA",574293.2623964362,566979.0199258504,-1.2736075711674812,1071,10,0.9337068160597572
95445,Gualala,"Ukiah, CA",612803.7344018072,611086.0342273748,-0.28030184511018197,751,80,10.652463382157123
95917,Biggs,"Chico, CA",332419.3071560151,335481.18668359384,0.9210895581771165,1399,0,0.0
94514,Byron,"San Francisco-Oakland-Berkeley, CA",792274.5866954494,828714.1645200431,4.599362195445633,817,0,0.0
95310,Columbia,"Sonora, CA",379659.4959011418,378909.27004258585,-0.19760492405839383,777,0,0.0
95460,Mendocino,"Ukiah, CA",869760.5437923344,883319.6797978334,1.55895046082206,972,94,9.670781893004115
95255,West Point,,280393.7673074756,272059.5228673162,-2.9723358404825753,550,10,1.8181818181818181
95663,Penryn,"Sacramento-Roseville-Folsom, CA",897185.791131057,903763.32231687,0.7331292192580209,1572,6,0.38167938931297707
95469,Upper Lake,"Clearlake, CA",420133.45220789866,422373.25847378117,0.5331178115219835,624,0,0.0
95458,Lucerne,"Clearlake, CA",242445.8762390643,233948.41013644487,-3.504891992570118,1321,0,0.0
95942,Forest Ranch,"Chico, CA",361681.93505779264,360587.9393326926,-0.3024745277712687,1383,0,0.0
95549,Kneeland,"Eureka-Arcata, CA",555602.2000196393,550440.4496153042,-0.9290370707950105,579,0,0.0
95311,Coulterville,"Sonora, CA",320030.91159178846,316981.154466378,-0.9529570472556617,964,0,0.0
95452,Kenwood,"Santa Rosa-Petaluma, CA",1254347.3499213632,1238306.1221511597,-1.2788505330050037,926,29,3.131749460043196
95982,Sutter,"Yuba City, CA",400263.1605016128,404342.18903556146,1.0190866750856546,1338,53,3.961136023916293
95524,Bayside,"Eureka-Arcata, CA",578950.0748544213,579212.602872251,0.04534553655522912,813,71,8.733087330873309
95485,Nice,"Clearlake, CA",313894.055549325,315760.70535973733,0.5946751069068885,1503,0,0.0
95374,Stevinson,"Merced, CA",631664.584291554,644187.8096314436,1.982575191220353,638,9,1.4106583072100314
94511,Bethel Island,"San Francisco-Oakland-Berkeley, CA",616713.6383725697,609007.7636837604,-1.2495061255891977,606,0,0.0
95560,Redway,"Eureka-Arcata, CA",304303.36744572996,287391.48130436026,-5.55757443084681,567,0,0.0
95329,La Grange,"Modesto, CA",392086.7044944877,385897.70274623035,-1.5784778410777214,928,0,0.0
95465,Occidental,"Santa Rosa-Petaluma, CA",1088848.3069281324,1086864.5617141018,-0.1821874728930029,634,10,1.5772870662460567
95567,Smith River,"Crescent City, CA",426923.5304621674,428254.08342016255,0.3116607221332495,1073,70,6.523765144454799
95449,Hopland,"Ukiah, CA",558719.0265320061,556807.3309828783,-0.3421568728370934,823,13,1.5795868772782502
95441,Geyserville,"Santa Rosa-Petaluma, CA",1109535.8605853717,1101200.4335661319,-0.7512535029595386,940,0,0.0
95977,Smartsville,"Truckee-Grass Valley, CA",440453.42058558034,435425.60217309627,-1.1415096755973926,758,0,0.0
95612,Clarksburg,"Sacramento-Roseville-Folsom, CA",753318.3782718851,778698.0756924367,3.3690532652041054,706,0,0.0
95690,Walnut Grove,"Sacramento-Roseville-Folsom, CA",513122.64835660905,525556.5425261932,2.4231817109235965,904,5,0.5530973451327433
94924,Bolinas,"San Francisco-Oakland-Berkeley, CA",1701315.704137397,1732212.966361054,1.8160804692814232,564,0,0.0
95258,Woodbridge,"Stockton, CA",576338.0054661031,577558.2723685157,0.21172764781072664,1860,0,0.0
95641,Isleton,"Sacramento-Roseville-Folsom, CA",387815.29864340386,393641.03187959496,1.5021927336466057,929,21,2.2604951560818085
95525,Blue Lake,"Eureka-Arcata, CA",443747.4202768044,453898.95509956934,2.2876831185705857,592,0,0.0
94060,Pescadero,"San Francisco-Oakland-Berkeley, CA",1123318.828229455,1149349.8741900239,2.317333717409354,889,0,0.0
95635,Greenwood,"Sacramento-Roseville-Folsom, CA",469065.3661971731,465052.68006386724,-0.8554641682112782,625,0,0.0
95313,Crows Landing,"Modesto, CA",719431.5410397407,746640.4207380479,3.781997055478593,689,0,0.0
95372,Soulsbyville,"Sonora, CA",378986.4343102605,379359.339934656,0.09839550723606819,874,0,0.0
95421,Cazadero,"Santa Rosa-Petaluma, CA",560015.324489188,558066.0289354787,-0.34807896649746317,615,23,3.7398373983739837
95645,Knights Landing,"Sacramento-Roseville-Folsom, CA",417799.3248212877,413075.9513314175,-1.1305364104862141,563,0,0.0
95462,Monte Rio,"Santa Rosa-Petaluma, CA",529268.7859327811,521251.9223255936,-1.514705537198567,518,6,1.1583011583011582
95389,Yosemite National Park,,692584.4845033931,664693.5741883451,-4.027076976038049,1699,20,1.1771630370806356
94020,La Honda,"San Francisco-Oakland-Berkeley, CA",923061.5193846658,945998.4398168944,2.484874512753915,1061,61,5.749293119698398
95323,Hickman,"Modesto, CA",576087.4288863675,599666.9191712183,4.093040240512147,608,0,0.0
94923,Occidental,"Santa Rosa-Petaluma, CA",1372754.1429203686,1376859.606716806,0.29906766755069536,710,0,0.0
94973,Woodacre,"San Francisco-Oakland-Berkeley, CA",1024821.3572955873,1052853.6109923655,2.735330747863495,1132,0,0.0
95947,Greenville,"Susanville, CA",239028.9184281954,228942.50149758588,-4.219747550604217,569,0,0.0
95968,Palermo,"Chico, CA",253246.83910674442,252782.070799318,-0.1835238335316474,636,0,0.0
95703,Applegate,"Sacramento-Roseville-Folsom, CA",512644.33380967454,519493.4362695695,1.3360339729099144,1168,15,1.2842465753424657
94038,Moss Beach,"San Francisco-Oakland-Berkeley, CA",1404601.8302645318,1425392.7975732114,1.4802036321399343,1505,70,4.651162790697675
95951,Hamilton City,,297637.37792800483,302844.99897204293,1.7496529099573517,1319,0,0.0
94592,Vallejo,"Vallejo, CA",716645.5666195783,705974.9941211762,-1.4889609306780829,569,0,0.0
95589,Whitethorn,"Eureka-Arcata, CA",379762.3262532249,369953.9567600686,-2.5827652758309987,543,70,12.89134438305709
95681,Sheridan,"Sacramento-Roseville-Folsom, CA",520842.7305608229,521424.49962457694,0.11169764491627625,717,0,0.0
95701,Alta,"Sacramento-Roseville-Folsom, CA",447634.14047545026,450473.9205598988,0.6343975643663534,540,5,0.9259259259259258
95636,,"Sacramento-Roseville-Folsom, CA",339125.1604013876,332256.5145515869,-2.025401430454472,661,19,2.8744326777609683
95962,Oregon House,"Yuba City, CA",429285.1094511438,424789.28998009226,-1.0472805536627234,580,14,2.413793103448276
94956,Point Reyes Station,"San Francisco-Oakland-Berkeley, CA",1455525.4175129014,1459027.818610091,0.2406279584711265,697,0,0.0
94933,Lagunitas,"San Francisco-Oakland-Berkeley, CA",803561.4533565361,826158.1028091275,2.812062395253473,676,13,1.9230769230769231
95444,Graton,"Santa Rosa-Petaluma, CA",807869.2338055195,796869.2492120344,-1.3616045930687326,500,15,3.0
95002,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",1166279.3765427752,1197778.013932393,2.7007797636780446,853,39,4.572098475967175
94018,Half Moon Bay,"San Francisco-Oakland-Berkeley, CA",1462663.1858770933,1460969.3464452599,-0.11580515925939275,1882,72,3.825717321997875
95227,Lockeford,"Stockton, CA",946458.7743874937,951176.2070430483,0.4984298083778163,561,8,1.4260249554367201
95319,Empire,"Modesto, CA",353372.911815764,349126.9436754353,-1.201554504704749,728,0,0.0
95041,Felton,"Santa Cruz-Watsonville, CA",756215.2331969702,765832.19061629,1.2717222554038212,522,31,5.938697318007663
